createdat,orderid,restaurantstatus,paymentmethod,subtotal,customerid,restaurantname,customeraddressprovince,restaurantacceptedat,foodpreparedpromised,podactual
2019-10-01 20:02:54,16384468,restaurant_accepted,credit,132.5,2118468,McDonald's Vanderbijlpark,Vanderbijlpark,2019-10-01 20:04:28,2019-10-01 20:19:28,0000/00/00  00:00:00
2019-10-06 16:25:45,16596950,restaurant_accepted,credit,109.8,2118468,Mochachos Vanderbijlpark,Vanderbijlpark,2019-10-06 16:39:07,2019-10-06 17:05:07,2019-10-06 17:21:17
2019-10-12 10:03:57,16817867,none,credit,163.8,2118468,Burger King Vanderbijlpark,Vanderbijlpark,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-10-12 10:05:34,16817918,none,credit,139.8,2118468,Burger King Vanderbijlpark,Vanderbijlpark,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-10-12 10:28:58,16818583,none,credit,139.8,2118468,Burger King Vanderbijlpark,Vanderbijlpark,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-15 15:37:45,14442370,restaurant_accepted,cash,89.9,2118469,KFC Fourways Crossing,Gauteng,2019-08-15 15:40:16,2019-08-15 15:55:16,2019-08-15 16:09:39
2019-09-11 20:11:57,15551100,restaurant_accepted,cash,121.0,2118469,Nando's Monte Casino,Gauteng,2019-09-11 20:13:22,2019-09-11 20:30:22,2019-09-11 20:56:41
2019-09-21 13:16:07,15908537,restaurant_accepted,credit,136.9,2118469,Roman's Pizza Pineslopes,Gauteng,2019-09-21 13:22:23,2019-09-21 13:41:23,2019-09-21 14:02:32
2019-09-25 20:29:53,16102303,restaurant_accepted,cash,185.0,2118469,Nando's Monte Casino,Gauteng,2019-09-25 20:30:54,2019-09-25 20:49:54,2019-09-25 20:59:01
2019-10-02 10:23:32,16389712,restaurant_accepted,credit,118.9,2118469,Burger King Fourways Mall,Gauteng,2019-10-02 10:27:17,2019-10-02 10:42:17,2019-10-02 11:16:48
2019-10-05 14:05:12,16542855,restaurant_accepted,credit,137.8,2118469,KFC Fourways Crossing,Gauteng,2019-10-05 14:10:47,2019-10-05 14:25:47,2019-10-05 14:35:14
2019-10-07 19:40:50,16646031,none,none,78.0,2118469,Nando's Monte Casino,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-10-07 19:43:48,16646204,none,none,107.0,2118469,Nando's Monte Casino,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-10-07 19:45:31,16646309,restaurant_accepted,cash,107.0,2118469,Nando's Monte Casino,Gauteng,2019-10-07 19:46:34,2019-10-07 20:06:34,2019-10-07 20:27:01
2019-10-08 12:56:45,16659128,restaurant_accepted,credit,107.0,2118469,Nando's Broadacres,Gauteng,2019-10-08 13:01:12,2019-10-08 13:25:12,2019-10-08 13:32:58
2019-10-16 19:58:11,17002351,restaurant_accepted,credit,219.9,2118469,KFC Fourways Crossing,Gauteng,2019-10-16 20:02:45,2019-10-16 20:17:45,2019-10-16 20:27:32
2019-10-18 18:44:54,17092013,restaurant_accepted,credit,197.9,2118469,Spur Eagle Falls,Gauteng,2019-10-18 18:48:45,2019-10-18 19:17:45,2019-10-18 19:43:27
2019-10-25 10:15:14,17366029,restaurant_accepted,cash,107.0,2118469,Nando's Broadacres,Gauteng,2019-10-25 10:15:47,2019-10-25 10:45:47,2019-10-25 11:04:38
2019-10-25 19:59:10,17421554,restaurant_accepted,credit,194.0,2118469,Ocean Basket Fourways Mall,Gauteng,2019-10-25 20:02:25,2019-10-25 20:27:25,2019-10-25 20:40:25
2019-10-26 11:53:00,17437806,restaurant_accepted,credit,99.8,2118469,Wimpy Fourways Crossing,Gauteng,2019-10-26 11:57:58,2019-10-26 12:12:58,2019-10-26 12:40:48
2019-08-15 16:53:15,14444783,none,none,79.8,2118470,Fishaways Monument Centre,Northern Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-15 17:09:48,14445632,restaurant_accepted,cash,79.8,2118470,Fishaways Monument Centre,Northern Cape,2019-08-15 17:13:07,2019-08-15 17:43:07,2019-08-15 17:44:55
2019-08-15 15:33:34,14442266,none,none,106.8,2118471,McDonald's Zambezi Montana,Pretoria,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-15 15:37:13,14442358,none,none,106.8,2118471,McDonald's Zambezi Montana,Pretoria,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-10-11 11:50:21,16769345,none,credit,138.7,2118471,McDonald's Wingtip Montana,Pretoria,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-10-11 11:58:17,16769920,restaurant_accepted,credit,138.7,2118471,McDonald's Wingtip Montana,Pretoria,2019-10-11 12:00:41,2019-10-11 12:15:41,2019-10-11 12:30:26
2019-10-27 12:18:11,17495677,none,none,42.9,2118471,McDonald's Wingtip Montana,Pretoria,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-10-27 12:25:21,17496281,none,none,135.8,2118471,McDonald's Wingtip Montana,Pretoria,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-10-27 12:40:35,17497396,none,cash,135.8,2118471,McDonald's Wingtip Montana,Pretoria,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-10-27 12:55:42,17498398,restaurant_accepted,cash,135.8,2118471,McDonald's Wingtip Montana,Pretoria,2019-10-27 12:56:35,2019-10-27 13:07:35,2019-10-27 13:19:40
2019-09-09 11:15:30,15466121,restaurant_accepted,cash,55.7,2118473,KFC Ballito Junction,KwaZulu-Natal,2019-09-09 11:19:47,2019-09-09 11:34:47,2019-09-09 11:34:48
2019-08-15 16:01:45,14443003,none,none,601.0,2118474,Ocean Basket Fourways Mall,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-15 16:05:26,14443096,restaurant_accepted,credit,601.0,2118474,Ocean Basket Fourways Mall,Gauteng,2019-08-15 16:10:58,2019-08-15 16:30:58,2019-08-15 17:01:11
2019-08-15 18:07:35,14450000,none,credit,81.8,2118474,Mochachos Pineslopes,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-30 09:35:32,15032675,none,none,262.7,2118478,Steers Boardwalk,KwaZulu-Natal,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-30 09:37:46,15032744,none,none,262.7,2118478,Steers Boardwalk,KwaZulu-Natal,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-30 11:06:52,15037303,none,none,262.7,2118478,Steers Boardwalk,KwaZulu-Natal,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-30 12:12:51,15044520,none,none,262.7,2118478,Steers Boardwalk,KwaZulu-Natal,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-30 12:20:11,15045376,none,none,262.7,2118478,Steers Boardwalk,KwaZulu-Natal,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-15 15:37:57,14442372,none,none,115.8,2118479,Mochachos Braamfontein,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-15 15:39:42,14442423,none,none,115.8,2118479,Mochachos Braamfontein,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-15 15:41:13,14442451,none,none,115.8,2118479,Mochachos Braamfontein,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-15 15:42:31,14442489,restaurant_accepted,cash,115.8,2118479,Mochachos Braamfontein,Gauteng,2019-08-15 15:44:44,2019-08-15 16:14:44,2019-08-15 16:36:16
2019-08-23 08:19:55,14693783,none,none,69.9,2118482,KFC Polokwane 2,Limpopo,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-18 14:57:45,14556359,none,none,169.7,2118486,KFC N1 Value Centre,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-18 15:01:08,14556481,restaurant_accepted,cash,169.7,2118486,KFC N1 Value Centre,Western Cape,2019-08-18 15:02:17,2019-08-18 15:17:17,2019-08-18 15:29:53
2019-08-15 15:41:46,14442467,none,none,117.0,2118488,Posticino,Cape Town,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-15 15:43:06,14442509,restaurant_accepted,credit,117.0,2118488,Posticino,Cape Town,2019-08-15 15:48:03,2019-08-15 16:03:03,2019-08-15 16:20:30
2019-08-15 15:41:29,14442459,restaurant_accepted,credit,106.7,2118491,Burger King Heerengracht,Western Cape,2019-08-15 15:51:59,2019-08-15 16:11:59,2019-08-15 16:38:07
2019-09-16 18:47:43,15740810,none,none,70.8,2118492,KFC Kempton Park,(null),0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-09-16 18:51:54,15741071,none,none,70.8,2118492,KFC Kempton Park,(null),0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-31 21:54:13,15149244,none,credit,56.9,2118494,KFC Armitage Road,KwaZulu-Natal,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-09-05 20:28:14,15329064,none,none,69.9,2118494,KFC Armitage Road,KwaZulu-Natal,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-09-05 20:28:52,15329098,none,none,69.9,2118494,KFC Armitage Road,KwaZulu-Natal,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-09-05 20:35:49,15329404,none,none,69.9,2118494,KFC Armitage Road,KwaZulu-Natal,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-09-06 21:19:49,15382576,none,none,59.9,2118494,KFC Commercial Road,KwaZulu-Natal,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-09-06 21:27:33,15382803,none,credit,69.9,2118494,KFC Commercial Road,KwaZulu-Natal,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-09-06 21:55:59,15383200,none,none,68.9,2118494,Barcelos Basil Bure,KwaZulu-Natal,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-10-17 19:53:24,17045403,restaurant_accepted,cash,114.0,2118494,Burger King Midlands Mall,KwaZulu-Natal,2019-10-17 19:56:43,2019-10-17 20:16:43,2019-10-17 20:40:07
2019-10-20 14:29:18,17174845,none,none,73.9,2118494,McDonald's Pietermaritzburg,KwaZulu-Natal,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-15 15:44:19,14442536,none,none,176.0,2118498,Bin Rashied Pizza & Grills Woodstock,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-15 15:52:54,14442757,restaurant_accepted,credit,176.0,2118498,Bin Rashied Pizza & Grills Woodstock,Western Cape,2019-08-15 15:57:55,2019-08-15 16:17:55,2019-08-15 16:35:35
2019-08-29 18:22:39,15017760,restaurant_accepted,credit,237.0,2118498,Bin Rashied Pizza & Grills Diep River,Western Cape,2019-08-29 18:24:47,2019-08-29 18:47:47,2019-08-29 18:39:50
2019-10-11 13:47:26,16777133,restaurant_accepted,credit,214.9,2118498,KFC Spin Street,Western Cape,2019-10-11 13:49:43,2019-10-11 14:04:43,2019-10-11 14:17:48
2019-10-13 13:55:58,16875165,restaurant_accepted,credit,234.9,2118498,KFC Tokai,Western Cape,2019-10-13 13:57:46,2019-10-13 14:12:46,2019-10-13 14:16:52
2019-10-15 15:53:52,16947977,restaurant_accepted,credit,249.0,2118498,Bin Rashied Pizza & Grills Woodstock,Western Cape,2019-10-15 15:54:46,2019-10-15 16:24:46,2019-10-15 16:39:34
2019-10-18 20:35:09,17104476,restaurant_accepted,credit,148.7,2118498,KFC Tokai,Western Cape,2019-10-18 20:36:07,2019-10-18 20:51:07,2019-10-18 20:57:35
2019-08-15 15:44:26,14442540,none,none,121.0,2118499,Kauai Rondebosch Village,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-15 15:47:40,14442635,restaurant_accepted,credit,121.0,2118499,Kauai Claremont VA,Cape Town,2019-08-15 15:52:04,2019-08-15 16:07:04,2019-08-15 16:24:43
2019-08-16 21:49:19,14505210,restaurant_accepted,instant_eft,95.0,2118499,Ferdinandos Pizza,Western Cape,2019-08-16 21:50:47,2019-08-16 22:10:47,0000/00/00  00:00:00
2019-09-28 21:44:06,16263315,none,instant_eft,79.9,2118499,KFC Rondebosch,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-10-06 19:38:42,16613133,restaurant_accepted,credit,134.0,2118499,Cocoa Cha Chi est. 2004,Western Cape,2019-10-06 19:39:46,2019-10-06 19:59:46,2019-10-06 19:56:15
2019-10-10 19:17:58,16755746,restaurant_accepted,instant_eft,84.9,2118499,KFC Observatory,Western Cape,2019-10-10 19:21:28,2019-10-10 19:36:28,2019-10-10 19:35:16
2019-10-11 16:45:38,16785754,restaurant_accepted,instant_eft,65.0,2118499,Cocoa Cha Chi est. 2004,Western Cape,2019-10-11 16:47:38,2019-10-11 17:07:38,2019-10-11 17:20:17
2019-10-13 19:28:50,16897819,none,credit,90.0,2118499,BURGERBOSS,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-15 17:04:19,14445348,none,none,71.3,2118500,Mr Zeng,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-15 17:09:56,14445641,none,none,71.3,2118500,Mr Zeng,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-15 17:28:07,14446797,restaurant_accepted,cash,81.3,2118500,Mr Zeng,Gauteng,2019-08-15 17:30:41,2019-08-15 18:00:41,2019-08-15 18:16:46
2019-09-26 15:06:02,16124380,restaurant_accepted,cash,59.8,2118500,Fishaways Bedford Centre,Gauteng,2019-09-26 15:08:54,2019-09-26 15:28:54,2019-09-26 15:40:30
2019-09-27 18:24:10,16190071,restaurant_accepted,cash,81.3,2118500,Mr Zeng,Gauteng,2019-09-27 18:24:54,2019-09-27 18:59:54,2019-09-27 19:08:45
2019-08-18 18:36:09,14568768,restaurant_accepted,cash,105.0,2118501,Super Burrito,Western Cape,2019-08-18 18:46:06,2019-08-18 19:06:06,2019-08-18 19:21:37
2019-08-15 15:46:47,14442610,restaurant_accepted,instant_eft,101.0,2118505,Cinnabon Mall Of The South,Gauteng,2019-08-15 15:49:52,2019-08-15 16:04:52,2019-08-15 16:07:22
2019-08-15 17:10:05,14445652,restaurant_accepted,cash,153.7,2118505,McDonald's Columbine,Gauteng,2019-08-15 17:18:30,2019-08-15 17:33:30,2019-08-15 17:34:58
2019-08-16 17:18:53,14482116,restaurant_accepted,cash,155.6,2118505,Fishaways Bracken City,Gauteng,2019-08-16 17:20:17,2019-08-16 17:40:17,2019-08-16 17:58:48
2019-08-15 18:20:18,14451198,restaurant_accepted,cash,179.9,2118506,Mochachos Key West,Gauteng,2019-08-15 18:22:09,2019-08-15 18:42:09,2019-08-15 19:05:44
2019-08-15 16:18:41,14443496,restaurant_accepted,cash,256.6,2118508,McDonald's Ormonde,Gauteng,2019-08-15 16:23:29,2019-08-15 16:38:29,2019-08-15 16:53:48
2019-09-09 11:32:19,15466796,none,none,89.9,2118508,McDonald's Columbine,Johannesburg So,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-09-09 11:32:54,15466819,none,none,89.9,2118508,McDonald's Columbine,Johannesburg So,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-09-09 11:33:01,15466824,none,none,89.9,2118508,McDonald's Columbine,Johannesburg So,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-09-09 11:35:12,15466919,none,none,63.0,2118508,Sausage Saloon Columbine Square,Johannesburg So,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-09-09 11:36:42,15466967,none,none,77.5,2118508,Sausage Saloon Columbine Square,Johannesburg So,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-09-09 11:37:04,15466976,none,credit,77.5,2118508,Sausage Saloon Columbine Square,Johannesburg So,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-09-09 11:38:09,15467023,none,cash,140.5,2118508,Sausage Saloon Columbine Square,Johannesburg So,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-09-09 11:42:15,15467174,restaurant_accepted,cash,86.0,2118508,Sausage Saloon Columbine Square,Johannesburg So,2019-09-09 11:43:12,2019-09-09 11:58:12,2019-09-09 12:24:55
2019-08-15 15:53:36,14442775,none,none,105.8,2118509,McDonald's Cape Town Station,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-15 16:05:03,14443084,none,none,105.8,2118509,McDonald's Cape Town Station,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-16 20:14:02,14501559,restaurant_accepted,cash,82.8,2118509,McDonald's Adderley Street,Western Cape,2019-08-16 20:16:49,2019-08-16 20:31:49,2019-08-16 20:50:19
2019-08-17 13:58:06,14515209,restaurant_auto_rejected,cash,105.8,2118509,McDonald's Cape Town Station,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-17 14:12:34,14515913,none,none,84.9,2118509,Steers Total Woodstock,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-17 14:14:40,14516008,restaurant_accepted,cash,105.8,2118509,McDonald's Adderley Street,Western Cape,2019-08-17 14:15:47,2019-08-17 14:30:47,2019-08-17 14:33:24
2019-08-20 12:24:04,14608042,restaurant_accepted,cash,107.8,2118509,Steers Total Woodstock,Western Cape,2019-08-20 12:24:46,2019-08-20 12:44:46,2019-08-20 12:54:29
2019-08-23 16:47:04,14723079,none,none,217.6,2118509,McDonald's Adderley Street,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-23 17:09:30,14724879,restaurant_accepted,cash,217.6,2118509,McDonald's Adderley Street,Western Cape,2019-08-23 17:10:23,2019-08-23 17:25:23,2019-08-23 17:41:30
2019-08-28 17:49:02,14961736,system_auto_rejected,cash,107.8,2118509,Steers Total Woodstock,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-28 17:57:44,14962791,none,none,105.8,2118509,McDonald's Adderley Street,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-28 18:01:36,14963245,restaurant_accepted,cash,69.9,2118509,KFC Adderley Street,Western Cape,2019-08-28 18:02:01,2019-08-28 18:17:01,2019-08-28 18:25:15
2019-10-09 19:18:21,16715115,none,none,107.8,2118509,Steers Total Woodstock,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-15 17:37:58,14447531,none,none,101.5,2118513,Didi's Mexican,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-15 17:39:10,14447629,none,none,101.5,2118513,Didi's Mexican,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-17 19:23:23,14537977,none,none,144.0,2118513,Bin Rashied Pizza & Grills Parow,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-17 19:27:13,14538326,restaurant_accepted,credit,219.0,2118513,Bin Rashied Pizza & Grills Parow,Western Cape,2019-08-17 19:31:44,2019-08-17 20:01:44,2019-08-17 20:12:23
2019-08-15 15:48:59,14442660,none,none,110.7,2118517,KFC Milnerton,Cape Town,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-15 15:52:28,14442745,none,none,110.7,2118517,KFC Milnerton,Cape Town,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-15 17:17:25,14446079,none,none,110.7,2118517,KFC Milnerton,Cape Town,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-15 17:17:53,14446122,none,none,110.7,2118517,KFC Milnerton,Cape Town,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-15 17:35:48,14447370,none,none,99.8,2118517,KFC Milnerton,Cape Town,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-16 13:04:24,14471529,none,none,102.0,2118517,Smak,Cape Town,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-16 13:10:13,14471789,none,none,102.0,2118517,Smak,Cape Town,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-16 13:16:11,14472069,none,none,130.0,2118517,Stacked Diner,Cape Town,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-18 13:51:47,14553465,restaurant_accepted,credit,110.7,2118517,KFC Milnerton,Cape Town,2019-08-18 13:56:29,2019-08-18 14:11:29,2019-08-18 14:16:20
2019-09-04 13:08:05,15265242,restaurant_accepted,credit,123.0,2118517,Smak,Cape Town,2019-09-04 13:14:37,2019-09-04 13:29:37,2019-09-04 13:41:30
2019-09-16 20:00:49,15744728,none,credit,157.8,2118517,McDonald's Milnerton,Cape Town,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-15 16:21:23,14443568,none,none,225.7,2118520,Roman's Pizza Sunnyside,Gauteng,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-15 16:47:40,14444551,restaurant_accepted,cash,225.7,2118520,Romans Pizza Paul Kruger,Gauteng,2019-08-15 16:51:22,2019-08-15 17:06:22,2019-08-15 17:44:55
2019-09-01 20:31:31,15187269,restaurant_accepted,cash,136.8,2118520,McDonald's Skinner Street,Gauteng,2019-09-01 20:33:50,2019-09-01 20:48:50,2019-09-01 22:04:11
2019-08-15 15:49:57,14442684,none,none,172.0,2118523,Woodies Best Damn Burgers,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-15 15:51:45,14442734,none,none,172.0,2118523,Woodies Best Damn Burgers,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-15 15:52:49,14442754,none,none,172.0,2118523,Woodies Best Damn Burgers,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-15 15:53:20,14442766,restaurant_accepted,cash,172.0,2118523,Woodies Best Damn Burgers,Western Cape,2019-08-15 15:53:55,2019-08-15 16:13:55,2019-08-15 16:38:13
2019-08-23 17:58:35,14730689,restaurant_accepted,cash,180.0,2118523,Fat Harry's,Western Cape,2019-08-23 18:01:08,2019-08-23 18:31:08,2019-08-23 18:27:31
2019-08-15 15:49:54,14442681,none,none,104.95,2118526,Corner Bakery,Cape Town,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-15 15:52:42,14442749,none,none,95.95,2118526,Corner Bakery,Cape Town,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-15 15:53:43,14442778,restaurant_accepted,cash,104.95,2118526,Corner Bakery,Cape Town,2019-08-15 15:55:24,2019-08-15 16:10:24,2019-08-15 16:46:00
2019-08-19 11:32:42,14579366,none,none,85.58,2118526,Burger King Turfhall,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
2019-08-19 11:36:37,14579495,none,none,49.0,2118526,Cinnabon Cavendish Square,Western Cape,0000/00/00  00:00:00,0000/00/00  00:00:00,0000/00/00  00:00:00
